date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
23.01.2018|86.96|02:36:19|381|0|251|1765|145|66%|0|0|33.4|63.4|89|198|112|180|188|980|1,969|35|09:33:41|SRM PC8|https://www.strava.com/activities/1396534274
19.01.2018|133.04|03:20:23|716|0|231|2199|129|61%|0|0|39.8|79.9|93|130|111|160|183|1059|2,452|34|04:02:32|SRM PC8|https://www.strava.com/activities/1366906280
10.01.2018|62.83|02:16:11|984|0|239|1563|95|63%|0|0|27.7|89.3|82|147|0|0|191|1346|1,743|14|02:33:51|SRM PC8|https://www.strava.com/activities/1351743813
09.01.2018|162.33|05:59:06|3242|0|257|4702|284|68%|0|0|27.1|67|83|130|0|0|218|804|5,243|12|06:22:16|SRM PC8|https://www.strava.com/activities/1348498784
08.01.2018|98.21|03:28:16|1512|0|239|2596|141|63%|0|0|28.3|69.8|86|137|0|0|208|702|2,894|15|03:41:47|SRM PC8|https://www.strava.com/activities/1346894273
08.01.2018|36.97|01:21:18|446|0|210|902|43|55%|0|0|27.3|59|92|125|0|0|185|623|1,006|7|03:06:42|SRM PC8|https://www.strava.com/activities/1346894017
07.01.2018|148.27|05:19:53|2759|0|257|4084|258|68%|0|0|27.8|64.8|81|119|0|0|213|686|4,553|13|05:40:39|SRM PC8|https://www.strava.com/activities/1345832186
06.01.2018|32.93|01:14:55|484|0|206|799|39|54%|0|0|26.4|61.9|88|122|0|0|178|541|891|11|01:21:18|SRM PC8|https://www.strava.com/activities/1343882367
05.01.2018|133.6|04:53:03|2301|0|247|3512|214|65%|0|0|27.4|82.8|84|131|0|0|200|1238|3,916|18|05:27:28|SRM PC8|https://www.strava.com/activities/1342065779
02.01.2018|99.47|03:29:32|1490|0|242|2691|145|64%|0|0|28.5|63.4|92|119|0|0|214|762|3,001|19|03:34:25|SRM PC8|https://www.strava.com/activities/1337538882
28.01.2018|226.86|05:25:53|973|0|224|3376|200|59%|0|0|41.8|75.6|90|124|105|161|173|1133|3,764|32|08:47:45|SRM PC8|https://www.strava.com/activities/1396534430
27.01.2018|164.97|03:43:15|623|0|293|3444|235|77%|0|0|44.3|79.9|88|134|127|171|257|1152|3,840|33|05:28:10|SRM PC8|https://www.strava.com/activities/1396534257
26.01.2018|169.91|04:35:26|2353|0|279|4151|251|73%|0|0|37|81.4|86|150|131|163|251|1079|4,628|32|04:43:28|SRM PC8|https://www.strava.com/activities/1396534296
25.01.2018|64.08|01:57:37|350|0|164|941|38|43%|0|0|32.7|60.5|89|128|92|132|133|731|1,049|32|02:46:42|SRM PC8|https://www.strava.com/activities/1396534207
24.01.2018|291.16|07:01:43|1351|0|244|4748|299|64%|0|0|41.4|73.4|88|118|113|164|188|1080|5,294|27|07:40:09|SRM PC8|https://www.strava.com/activities/1396534585
22.01.2018|178.54|04:36:04|1048|0|257|3198|226|68%|0|0|38.8|87.8|88|134|118|171|193|1243|3,566|35|08:56:00|SRM PC8|https://www.strava.com/activities/1396534424
21.01.2018|209.85|05:17:19|355|0|218|3291|183|57%|0|0|39.7|66.2|89|142|118|239|173|1283|3,670|36|09:25:50|SRM PC8|https://www.strava.com/activities/1396534494
20.01.2018|52.03|01:47:10|97|0|150|872|31|39%|0|0|29.1|48.2|93|134|90|119|136|698|972|31|02:30:31|SRM PC8|https://www.strava.com/activities/1366906352
18.01.2018|184.07|05:05:14|2080|0|229|3767|190|60%|0|0|36.2|78.5|92|133|125|248|206|871|4,200|31|05:23:19|SRM PC8|https://www.strava.com/activities/1363863051
17.01.2018|143.63|04:14:37|1066|0|221|2990|148|58%|0|0|33.8|85|93|134|122|169|196|1284|3,334|32|04:30:27|SRM PC8|https://www.strava.com/activities/1362221249
16.01.2018|72.2|02:10:25|478|0|209|1385|69|55%|0|0|33.2|77|92|136|112|163|177|826|1,545|31|02:53:33|SRM PC8|https://www.strava.com/activities/1362219467
04.01.2018|176.19|05:44:41|2324|0|254|4086|267|67%|0|0|30.7|72.7|86|135|0|0|198|1350|4,556|22|06:39:45|SRM PC8|https://www.strava.com/activities/1340684824
03.01.2018|155.28|05:34:54|2737|0|258|4293|271|68%|0|0|27.8|80.6|81|131|0|0|214|1201|4,787|20|06:36:26|SRM PC8|https://www.strava.com/activities/1339293951
22.02.2018|52.55|01:19:11|128|0|274|1208|69|72%|0|0|39.8|56.2|98|130|123|152|254|1100|1,347|4|01:20:42|SRM PC8|https://www.strava.com/activities/1422023910
21.02.2018|102.57|03:33:37|1093|0|255|2898|169|67%|0|0|28.8|67.7|87|127|114|159|226|686|3,231|4|03:56:22|SRM PC8|https://www.strava.com/activities/1419325002
16.02.2018|73.69|02:14:53|735|0|280|1663|159|74%|0|0|32.8|72|85|179|117|168|205|964|1,854|19|04:15:40|SRM PC8|https://www.strava.com/activities/1410495413
11.02.2018|101.82|03:43:08|1659|0|230|2615|146|61%|0|0|27.4|83.5|84|167|106|150|195|788|2,916|16|05:11:00|SRM PC8|https://www.strava.com/activities/1405630488
09.02.2018|40.01|01:37:59|692|0|209|1012|54|55%|0|0|24.5|69.8|81|128|97|139|172|571|1,129|12|02:11:03|SRM PC8|https://www.strava.com/activities/1399397877
07.02.2018|206.02|07:19:11|2820|0|249|5648|324|66%|0|0|28.1|74.2|82|174|111|155|214|737|6,297|9|07:34:22|SRM PC8|https://www.strava.com/activities/1396535593
05.02.2018|71.53|02:28:27|1060|0|217|1688|87|57%|0|0|28.9|69.1|88|122|109|143|189|571|1,882|12|02:43:56|SRM PC8|https://www.strava.com/activities/1396534288
25.02.2018|205.94|05:14:38|1510|0|304|4845|342|80%|0|0|39.3|78.5|86|137|125|208|257|1173|5,402|4|05:32:12|SRM PC8|https://www.strava.com/activities/1426671529
24.02.2018|205.53|05:25:12|1675|0|311|5111|373|82%|0|0|37.9|82.8|88|137|131|172|262|1245|5,698|7|05:52:50|SRM PC8|https://www.strava.com/activities/1424162813
23.02.2018|46.73|01:38:29|175|0|212|988|57|56%|0|0|28.5|49|92|125|100|137|167|1223|1,102|4|02:34:41|SRM PC8|https://www.strava.com/activities/1422023970
18.02.2018|181.38|04:56:07|2955|0|47|158|7|12%|0|0|36.8|82.8|85|132|130|166|9|423|176|19|05:12:28|SRM PC8|https://www.strava.com/activities/1419325186
17.02.2018|198.8|04:46:29|1918|0|207|2240|143|54%|0|0|41.6|85|86|138|114|172|130|984|2,498|20|05:02:21|SRM PC8|https://www.strava.com/activities/1412521143
15.02.2018|225.54|06:04:22|3319|0|280|4735|346|74%|0|0|37.1|90|86|132|116|169|217|1050|5,279|20|06:45:30|SRM PC8|https://www.strava.com/activities/1409137778
14.02.2018|214.81|05:36:17|2107|0|261|4182|271|69%|0|0|38.3|85|88|141|13|175|207|1187|4,663|19|05:55:04|SRM PC8|https://www.strava.com/activities/1407546122
13.02.2018|43.74|01:26:19|331|0|220|912|54|58%|0|0|30.4|58.3|88|131|96|154|176|695|1,017|17|02:19:42|SRM PC8|https://www.strava.com/activities/1405630315
10.02.2018|158.83|05:38:23|2939|0|267|4572|293|70%|0|0|28.2|66.2|79|124|116|158|225|1277|5,098|11|06:55:10|SRM PC8|https://www.strava.com/activities/1405630704
08.02.2018|118.75|04:26:25|2362|0|246|3322|194|65%|0|0|26.7|65.5|83|153|112|152|208|1277|3,704|9|04:51:40|SRM PC8|https://www.strava.com/activities/1399398081
06.02.2018|127.85|04:47:41|2590|0|251|3633|217|66%|0|0|26.7|61.9|82|134|111|147|210|978|4,051|8|05:23:17|SRM PC8|https://www.strava.com/activities/1396534688
31.03.2018|37.88|01:15:58|50|0|178|706|35|47%|0|0|29.9|41.8|94|136|0|0|155|876|788|12|03:26:05|SRM PC8|https://www.strava.com/activities/1483993511
30.03.2018|17.71|00:39:07|15|0|172|398|15|45%|0|0|27.2|56.2|95|116|0|0|170|615|444|15|05:06:45|SRM PC8|https://www.strava.com/activities/1483993447
29.03.2018|77.62|02:26:58|482|0|256|1998|114|67%|0|0|31.7|52.6|90|131|0|0|227|549|2,228|13|02:31:49|SRM PC8|https://www.strava.com/activities/1478317587
27.03.2018|30.13|01:00:24|109|0|191|647|26|50%|0|0|29.9|43.2|93|118|111|139|179|952|722|6|01:02:42|SRM PC8|https://www.strava.com/activities/1474242969
26.03.2018|48.13|01:40:08|163|0|186|1057|43|49%|0|0|28.8|47.5|93|111|105|143|176|631|1,178|14|02:02:12|SRM PC8|https://www.strava.com/activities/1474242991
23.03.2018|62.22|02:00:58|232|0|235|1632|79|62%|0|0|30.9|54|95|117|114|141|225|700|1,819|8|02:04:13|SRM PC8|https://www.strava.com/activities/1471842560
20.03.2018|62.19|02:03:33|177|0|243|1570|87|64%|0|0|30.2|53.3|93|113|109|158|212|713|1,750|7|02:09:12|SRM PC8|https://www.strava.com/activities/1462302834
19.03.2018|99.14|03:10:56|347|0|249|2639|146|66%|0|0|31.2|51.1|92|145|111|155|230|801|2,942|3|03:26:19|SRM PC8|https://www.strava.com/activities/1461264561
16.03.2018|163.52|05:28:56|1393|0|248|4112|241|65%|0|0|29.8|64.1|89|117|115|227|208|685|4,585|13|05:58:52|SRM PC8|https://www.strava.com/activities/1457208721
07.03.2018|42.35|01:20:36|830|0|295|1263|114|78%|0|0|31.5|81.4|89|138|124|154|261|873|1,408|10|02:30:59|SRM PC8|https://www.strava.com/activities/1441036183
28.03.2018|185.99|04:38:21|568|0|327|4703|354|86%|0|0|40.1|82.1|86|138|137|197|282|1317|5,243|8|05:03:47|SRM PC8|https://www.strava.com/activities/1476883082
25.03.2018|256.8|06:16:16|1671|0|305|5769|423|80%|0|0|41|89.3|89|145|135|177|256|1260|6,433|14|07:29:07|SRM PC8|https://www.strava.com/activities/1471842956
24.03.2018|42.37|01:27:01|202|0|196|872|46|52%|0|0|29.2|49|92|166|103|158|167|862|973|13|03:58:14|SRM PC8|https://www.strava.com/activities/1471842529
21.03.2018|262.76|06:27:25|794|0|280|5483|365|74%|0|0|40.7|74.9|90|136|128|175|236|1184|6,114|10|07:17:09|SRM PC8|https://www.strava.com/activities/1471842953
15.03.2018|95.68|03:07:02|324|0|229|2366|118|60%|0|0|30.7|56.2|88|123|105|144|211|800|2,638|10|03:16:42|SRM PC8|https://www.strava.com/activities/1454545576
14.03.2018|123.39|03:52:59|487|0|205|2400|116|54%|0|0|31.8|61.9|87|134|102|149|172|920|2,676|16|04:00:55|SRM PC8|https://www.strava.com/activities/1453928964
11.03.2018|60.05|01:50:34|319|0|276|1548|110|73%|0|0|32.6|59.8|84|112|114|154|233|858|1,725|12|02:08:36|SRM PC8|https://www.strava.com/activities/1448935572
