date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
31.01.2019|41.77|01:10:08|633|0|273|1137|52|67%|0|0|35.7|76.7|87|112|155|171|270|434|1,101||01:10:08|Zwift|https://www.strava.com/activities/2115469477
31.01.2019|74.16|02:00:14|871|0|277|1800|92|68%|0|0|37|63.4|86|125|148|191|250|665|1,724||02:00:14|Zwift|https://www.strava.com/activities/2115053593
28.02.2019|92.31|02:41:52|133|0|0|0|0||200|1944|34.2|49.3|0|0|136|176|0|0|1,979|8|02:46:59|Garmin Edge 520|https://www.strava.com/activities/2181344226
28.02.2019|12.74|00:25:06|25|0|0|0|0||148|223|30.5|40.3|0|0|126|144|0|0|322|6|00:26:08|Garmin Edge 520|https://www.strava.com/activities/2181343751
27.02.2019|62.83|02:03:26|91|0|0|0|0||145|1077|30.5|46.1|0|0|134|160|0|0|1,603|5|02:04:15|Garmin Edge 520|https://www.strava.com/activities/2178703038
23.02.2019|13.49|00:26:24|42|0|135|124|5|33%|0|0|30.7|56.2|81|105|112|149|78|442|138|-2|00:28:25|Pioneer|https://www.strava.com/activities/2169767623
23.02.2019|7.34|00:19:59|469|0|437|535|39|107%|0|0|22|52.6|85|123|187|192|446|1054|596|0|00:20:48|Pioneer|https://www.strava.com/activities/2169767675
23.02.2019|0.2|00:25:03|30|0|285|393|22|70%|0|0|0.5|3.6|92|127|154|183|261|1063|438|7|00:27:21|Pioneer|https://www.strava.com/activities/2169766798
20.02.2019|13.38|00:26:15|58|0|141|201|5|34%|0|0|30.6|51.5|89|114|116|153|128|446|192||00:28:34|Zwift|https://www.strava.com/activities/2163117792
04.02.2019|77.93|02:00:51|644|0|297|2025|105|72%|0|0|38.7|67.7|88|112|148|177|279|713|2,258||02:00:51|Zwift|https://www.strava.com/activities/2123365519
01.02.2019|31.73|01:00:27|222|0|168|590|16|41%|0|0|31.5|64.4|84|107|125|154|163|291|563||01:00:27|Zwift|https://www.strava.com/activities/2116738186
24.02.2019|101.89|03:26:53|1910|0|319|3123|215|78%|0|0|29.6|66.2|82|117|146|193|252|1134|3,482|0|03:33:24|Pioneer|https://www.strava.com/activities/2171946325
20.02.2019|35.18|00:50:07|261|0|335|904|55|82%|0|0|42.1|77.8|91|122|0|0|301|715|1,168||00:50:07|Zwift|https://www.strava.com/activities/2163316627
31.03.2019|179.21|05:30:20|229|0|232|4518|187|57%|0|0|32.6|57.6|85|108|134|240|228|882|5,037|6|05:50:34|Pioneer|https://www.strava.com/activities/2254740902
30.03.2019|139.01|04:04:17|188|0|275|3643|185|67%|0|0|34.1|56.2|88|110|150|185|249|773|4,062|15|04:07:52|Pioneer|https://www.strava.com/activities/2251567813
29.03.2019|32.32|01:00:13|187|0|165|593|16|40%|0|0|32.2|49.3|83|149|122|142|164|527|567||01:00:13|Zwift|https://www.strava.com/activities/2248792527
28.03.2019|180.12|05:27:25|232|0|242|4670|207|59%|0|0|33|56.2|86|109|142|240|238|1144|5,207|7|06:01:49|Pioneer|https://www.strava.com/activities/2246885179
27.03.2019|34.59|00:51:42|437|0|356|951|65|87%|0|0|40.1|91.8|94|120|170|196|307|832|1,128||00:51:42|Zwift|https://www.strava.com/activities/2245325277
26.03.2019|64.41|01:58:19|62|0|240|1663|70|59%|0|0|32.7|47.5|88|105|136|231|234|791|1,854|6|02:02:54|Pioneer|https://www.strava.com/activities/2241842079
