date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
30.01.2018|26.35|01:08:35|107|0|157|524|20|44%|0|0|23.1|41|78|107|101|138|127|558|584|19|01:10:01|Garmin Edge 520|https://www.strava.com/activities/1386375049
28.01.2018|150.57|03:21:03|648|0|176|1746|83|49%|0|0|44.9|68.8|88|118|117|166|145|788|1,947|31|03:37:33|Garmin Edge 520|https://www.strava.com/activities/1380646923
27.01.2018|164.79|03:41:39|645|0|235|2775|166|65%|0|0|44.6|77.8|92|123|139|185|209|902|3,094|30|04:19:13|Garmin Edge 520|https://www.strava.com/activities/1378555211
26.01.2018|169.81|04:21:34|2345|0|244|3289|202|68%|0|0|39|84.2|90|141|141|179|210|793|3,668|29|04:23:08|Garmin Edge 520|https://www.strava.com/activities/1376473626
25.01.2018|62.72|01:59:01|272|0|143|819|33|40%|0|0|31.6|53.6|84|101|97|141|115|492|913|28|02:20:28|Garmin Edge 520|https://www.strava.com/activities/1374678975
24.01.2018|202.88|04:56:55|993|0|200|2562|157|56%|0|0|41|65.5|86|113|117|165|144|763|2,857|25|05:18:07|Garmin Edge 520|https://www.strava.com/activities/1373789259
23.01.2018|38.24|01:12:48|180|0|250|764|67|69%|0|0|31.5|64.1|82|106|131|182|175|611|852|33|02:05:47|Garmin Edge 520|https://www.strava.com/activities/1372097623
23.01.2018|48.63|01:25:05|224|0|168|762|32|47%|0|0|34.3|51.8|87|114|113|160|149|560|850|31|01:30:07|Garmin Edge 520|https://www.strava.com/activities/1371387352
22.01.2018|151.44|03:30:45|930|0|221|1956|132|61%|0|0|43.1|88.9|88|129|129|185|155|882|2,181|33|03:40:54|Garmin Edge 520|https://www.strava.com/activities/1370505673
21.01.2018|157.83|03:35:21|162|0|155|1637|69|43%|0|0|44|67|86|118|122|178|127|976|1,825|35|04:18:25|Garmin Edge 520|https://www.strava.com/activities/1369043507
20.01.2018|80.03|02:27:05|461|0|172|1215|56|48%|0|0|32.6|58.3|86|111|106|165|138|697|1,355|31|02:54:21|Garmin Edge 1030|https://www.strava.com/activities/1366649070
18.01.2018|153.27|05:00:59|2285|0|222|3097|193|62%|0|0|30.6|56.9|77|115|131|177|172|469|3,454|21|05:06:21|Garmin Edge 520|https://www.strava.com/activities/1363303913
16.01.2018|72.86|02:33:09|1152|0|193|1490|74|54%|0|0|28.5|67.7|76|120|110|158|162|408|1,662|17|02:34:58|Garmin Edge 520|https://www.strava.com/activities/1360153730
15.01.2018|96.47|03:15:14|1368|0|221|1893|126|61%|0|0|29.6|74.9|81|121|119|174|162|526|2,111|24|03:24:09|Garmin Edge 520|https://www.strava.com/activities/1358622353
